,Unnamed: 0,HOMEM,LA/RO,FORD,BUICK,CHEVR,DODGE,PORSC,INTER,ME/BE,JEEP,GMC,BMW,POLAR,KAWAS,HA/DA,VOLKS,CHRYS,VOLVO,LINCO,CADIL,NISSA,YAMAH,HONDA,TOYOT,AUDI,SUBAR,CA/ON,TESLA,MAZDA,FREIG,MITSU,LEXUS,HYUND,KIA,RAM,INFIN,ACURA,Zip,Classified Income
1445,0.8859595340282036,0.0018393623543838135,0.0,0.017780502759043533,0.0018393623543838135,0.014714898835070508,0.002452483139178418,0.0,0.0,0.0,0.008583690987124463,0.003678724708767627,0.0,0.001226241569589209,0.0006131207847946045,0.003678724708767627,0.001226241569589209,0.001226241569589209,0.001226241569589209,0.0006131207847946045,0.001226241569589209,0.003678724708767627,0.0,0.011036174126302882,0.00674432863274065,0.0006131207847946045,0.011649294911097487,0.002452483139178418,0.0006131207847946045,0.001226241569589209,0.0,0.001226241569589209,0.0,0.003678724708767627,0.0006131207847946045,0.008583690987124463,0.0,0.0,12811,0
1446,0.774504552758436,0.0,0.0005356186395286556,0.06052490626673808,0.0005356186395286556,0.021424745581146223,0.0010712372790573112,0.0016068559185859668,0.0005356186395286556,0.003749330476700589,0.0032137118371719335,0.0,0.006963042313872523,0.0,0.0,0.0,0.0005356186395286556,0.005356186395286556,0.0021424745581146223,0.0005356186395286556,0.0,0.003749330476700589,0.0,0.0048205677557579,0.018746652383502947,0.00856989823245849,0.05463310123192287,0.0,0.0010712372790573112,0.016068559185859668,0.0,0.0,0.0021424745581146223,0.0005356186395286556,0.0021424745581146223,0.003749330476700589,0.0005356186395286556,0.0,14627,4
1447,0.684160756501182,0.0018912529550827422,0.0014184397163120568,0.04302600472813239,0.002364066193853428,0.026477541371158392,0.0070921985815602835,0.0014184397163120568,0.003309692671394799,0.013238770685579196,0.015130023640661938,0.005200945626477541,0.01182033096926714,0.0009456264775413711,0.003309692671394799,0.005673758865248227,0.006146572104018913,0.002364066193853428,0.0028368794326241137,0.0014184397163120568,0.0028368794326241137,0.009929078014184398,0.0018912529550827422,0.03640661938534279,0.030260047281323876,0.003309692671394799,0.02033096926713948,0.002364066193853428,0.0014184397163120568,0.006619385342789598,0.0009456264775413711,0.0014184397163120568,0.005673758865248227,0.014184397163120567,0.005200945626477541,0.011347517730496455,0.0009456264775413711,0.005673758865248227,10914,2
1448,0.8116591928251121,0.0,0.002242152466367713,0.021860986547085202,0.0005605381165919282,0.01905829596412556,0.00616591928251121,0.0011210762331838565,0.0,0.006726457399103139,0.020179372197309416,0.004484304932735426,0.003923766816143498,0.0,0.0005605381165919282,0.004484304932735426,0.003923766816143498,0.002242152466367713,0.0033632286995515697,0.0016816143497757848,0.002802690582959641,0.0033632286995515697,0.0005605381165919282,0.01569506726457399,0.02298206278026906,0.004484304932735426,0.007847533632286996,0.0005605381165919282,0.0016816143497757848,0.005605381165919282,0.0,0.0,0.002802690582959641,0.005605381165919282,0.0016816143497757848,0.00616591928251121,0.0016816143497757848,0.002242152466367713,11956,3
1449,0.8518518518518519,0.0011757789535567313,0.0005878894767783657,0.014109347442680775,0.001763668430335097,0.008818342151675485,0.003527336860670194,0.0005878894767783657,0.0,0.0,0.00823045267489712,0.0029394473838918285,0.00411522633744856,0.0005878894767783657,0.0011757789535567313,0.0023515579071134627,0.003527336860670194,0.0,0.0029394473838918285,0.0011757789535567313,0.0005878894767783657,0.007642563198118754,0.001763668430335097,0.019400352733686066,0.021164021164021163,0.0011757789535567313,0.015873015873015872,0.0011757789535567313,0.0029394473838918285,0.0029394473838918285,0.0,0.0005878894767783657,0.0005878894767783657,0.005878894767783657,0.004703115814226925,0.001763668430335097,0.0,0.0023515579071134627,12420,3
1450,0.8210645526613817,0.003963759909399773,0.0005662514156285391,0.014156285390713477,0.0011325028312570782,0.027746319365798414,0.0005662514156285391,0.0011325028312570782,0.0,0.008493771234428085,0.01189127972819932,0.009626274065685165,0.007361268403171008,0.0022650056625141564,0.0022650056625141564,0.003963759909399773,0.0022650056625141564,0.0016987542468856172,0.0005662514156285391,0.0011325028312570782,0.0028312570781426952,0.0022650056625141564,0.0033975084937712344,0.015855039637599093,0.014722536806342015,0.004530011325028313,0.01642129105322763,0.0016987542468856172,0.0005662514156285391,0.0016987542468856172,0.0,0.0,0.0022650056625141564,0.0016987542468856172,0.0016987542468856172,0.004530011325028313,0.0022650056625141564,0.0016987542468856172,12844,4
1451,0.6720704029643353,0.0004631773969430292,0.0013895321908290875,0.0222325150532654,0.0009263547938860583,0.015284854099119963,0.006484483557202408,0.0013895321908290875,0.0,0.009726725335803613,0.020842982862436313,0.009263547938860583,0.012505789717461788,0.0009263547938860583,0.0009263547938860583,0.0037054191755442334,0.009726725335803613,0.0009263547938860583,0.002315886984715146,0.002779064381658175,0.005094951366373321,0.01713756368689208,0.0013895321908290875,0.0523390458545623,0.03937007874015748,0.006947660954145438,0.031496062992125984,0.0009263547938860583,0.002779064381658175,0.006021306160259379,0.0,0.0,0.0041685965724872626,0.01760074108383511,0.004631773969430292,0.007410838351088467,0.003242241778601204,0.00555812876331635,10517,1
1452,0.44417252982563477,0.004282655246252677,0.0,0.06362802080146834,0.0061180789232181095,0.07494646680942184,0.02294279596206791,0.001223615784643622,0.0039767513000917715,0.0036708473539308656,0.03670847353930866,0.023554603854389723,0.0061180789232181095,0.01560110125420618,0.00336494340776996,0.012542061792597125,0.012236157846436219,0.0036708473539308656,0.0027531355154481493,0.0018354236769654328,0.0015295197308045274,0.026307739369837872,0.00948302233098807,0.036096665646986846,0.051085959008871216,0.0030590394616090547,0.043132456408687674,0.011624349954114408,0.0003059039461609055,0.00672988681553992,0.0021413276231263384,0.00336494340776996,0.0015295197308045274,0.020495564392780666,0.008871214438666258,0.027531355154481494,0.0018354236769654328,0.0015295197308045274,12740,2
1453,0.8260375213189312,0.0011370096645821489,0.0,0.025014212620807278,0.0028425241614553724,0.02046617396247868,0.009664582148948267,0.0,0.0,0.0017055144968732233,0.007390562819783968,0.005685048322910745,0.0011370096645821489,0.0011370096645821489,0.0017055144968732233,0.005685048322910745,0.0028425241614553724,0.0028425241614553724,0.0034110289937464467,0.0005685048322910744,0.0011370096645821489,0.005685048322910745,0.0011370096645821489,0.018192154633314382,0.009096077316657191,0.0,0.022171688459351906,0.0028425241614553724,0.0005685048322910744,0.0045480386583285955,0.0005685048322910744,0.0005685048322910744,0.0011370096645821489,0.0045480386583285955,0.003979533826037522,0.003979533826037522,0.0,0.0005685048322910744,12460,4
1454,0.8488032691185056,0.0,0.0,0.01926444833625219,0.0005837711617046118,0.009340338587273789,0.002918855808523059,0.0011675423234092236,0.0,0.007589025102159953,0.0070052539404553416,0.002335084646818447,0.005253940455341506,0.0,0.0005837711617046118,0.0017513134851138354,0.0011675423234092236,0.0005837711617046118,0.0005837711617046118,0.0011675423234092236,0.0,0.00642148277875073,0.0011675423234092236,0.026853473438412143,0.016929363689433742,0.0017513134851138354,0.014594279042615295,0.0005837711617046118,0.0005837711617046118,0.004086398131932283,0.0,0.0,0.0011675423234092236,0.00642148277875073,0.0035026269702276708,0.002335084646818447,0.0011675423234092236,0.002335084646818447,10975,2
1455,0.8096828046744574,0.0005564830272676684,0.0005564830272676684,0.02671118530884808,0.001669449081803005,0.028937117417918753,0.005564830272676683,0.0005564830272676684,0.007234279354479688,0.0005564830272676684,0.007234279354479688,0.011686143572621035,0.0022259321090706734,0.001669449081803005,0.0,0.0027824151363383415,0.0011129660545353367,0.0011129660545353367,0.0,0.0005564830272676684,0.0005564830272676684,0.012242626599888704,0.0,0.022259321090706732,0.019476905954368393,0.001669449081803005,0.006121313299944352,0.001669449081803005,0.0011129660545353367,0.0027824151363383415,0.0038953811908736783,0.0005564830272676684,0.001669449081803005,0.00333889816360601,0.00333889816360601,0.006121313299944352,0.0022259321090706734,0.0005564830272676684,10915,4
1456,0.7947598253275109,0.0016375545851528383,0.0005458515283842794,0.025109170305676855,0.001091703056768559,0.012554585152838428,0.003820960698689956,0.0005458515283842794,0.001091703056768559,0.0054585152838427945,0.009279475982532752,0.013100436681222707,0.0032751091703056767,0.0032751091703056767,0.0016375545851528383,0.0005458515283842794,0.007096069868995633,0.001091703056768559,0.0032751091703056767,0.0005458515283842794,0.001091703056768559,0.013100436681222707,0.0032751091703056767,0.016921397379912665,0.02292576419213974,0.004366812227074236,0.023471615720524017,0.0027292576419213972,0.0027292576419213972,0.004366812227074236,0.0005458515283842794,0.001091703056768559,0.0016375545851528383,0.0032751091703056767,0.004366812227074236,0.0032751091703056767,0.0,0.001091703056768559,12410,0
1457,0.6527777777777778,0.0,0.00044802867383512545,0.05421146953405018,0.0017921146953405018,0.028225806451612902,0.007168458781362007,0.0008960573476702509,0.00044802867383512545,0.0076164874551971325,0.019265232974910396,0.0031362007168458782,0.005824372759856631,0.00044802867383512545,0.0013440860215053765,0.0013440860215053765,0.0062724014336917565,0.002688172043010753,0.0013440860215053765,0.0008960573476702509,0.0017921146953405018,0.021505376344086023,0.002240143369175627,0.04838709677419355,0.05465949820788531,0.004480286738351254,0.015232974910394265,0.00044802867383512545,0.00044802867383512545,0.005376344086021506,0.00044802867383512545,0.0017921146953405018,0.007168458781362007,0.01971326164874552,0.004480286738351254,0.0076164874551971325,0.002240143369175627,0.005824372759856631,10931,2
1458,0.4350940017905103,0.003879438973440764,0.0002984183825723665,0.06923306475678902,0.010444643390032825,0.0817666368248284,0.014920919128618322,0.0002984183825723665,0.004476275738585497,0.003879438973440764,0.030737093404953744,0.021486123545210387,0.004774694121157864,0.006863622799164429,0.0026857654431512983,0.011339898537749925,0.014025663980901224,0.007758877946881528,0.002387347060578932,0.003282602208296031,0.006266786034019696,0.030737093404953744,0.00507311250373023,0.043867502238137866,0.05490898239331543,0.0020889286780065653,0.03133393017009848,0.006565204416592062,0.0008952551477170994,0.009847806624888093,0.0041778573560131305,0.00925096985974336,0.0026857654431512983,0.02357505222321695,0.017009847806624886,0.018800358102059087,0.000596836765144733,0.0026857654431512983,13424,2
1459,0.8016483516483517,0.001098901098901099,0.001098901098901099,0.025824175824175823,0.0016483516483516484,0.016483516483516484,0.0027472527472527475,0.0005494505494505495,0.0,0.004945054945054945,0.01098901098901099,0.004395604395604396,0.006043956043956044,0.002197802197802198,0.0005494505494505495,0.0005494505494505495,0.006043956043956044,0.001098901098901099,0.0016483516483516484,0.0016483516483516484,0.0005494505494505495,0.004395604395604396,0.0016483516483516484,0.015384615384615385,0.03406593406593406,0.0032967032967032967,0.023626373626373626,0.002197802197802198,0.002197802197802198,0.0016483516483516484,0.0,0.0016483516483516484,0.0005494505494505495,0.004945054945054945,0.005494505494505495,0.004945054945054945,0.001098901098901099,0.001098901098901099,12017,4
