Zip,HOMEM,LA/RO,FORD,BUICK,CHEVR,DODGE,PORSC,INTER,ME/BE,JEEP,GMC,BMW,POLAR,KAWAS,HA/DA,VOLKS,CHRYS,VOLVO,LINCO,CADIL,NISSA,YAMAH,HONDA,TOYOT,AUDI,SUBAR,CA/ON,TESLA,MAZDA,FREIG,MITSU,LEXUS,HYUND,KIA,RAM,INFIN,ACURA,Median Income Per Person
14486,0,1,77,9,93,18,1,4,0,12,19,0,13,0,3,1,5,4,2,1,7,5,19,34,0,9,6,0,1,9,1,1,4,4,14,0,0,88958.0
10707,2,41,461,53,391,74,37,6,262,492,83,314,2,10,29,194,44,131,63,72,273,16,1008,714,177,501,2,50,205,5,19,222,235,146,47,77,203,128197.0
12553,35,49,1930,171,1503,476,40,104,515,1081,429,566,44,79,233,385,150,130,146,200,1662,89,3000,2707,193,1136,102,129,441,67,123,319,1022,814,375,120,467,96088.0
14150,106,28,4240,748,7048,823,23,115,194,1821,986,248,112,83,450,544,389,108,209,336,1399,194,2207,2878,105,1379,97,63,527,965,129,186,1396,1241,664,78,113,68026.0
14301,27,7,704,192,1101,266,2,11,49,424,153,40,9,14,42,58,131,13,59,100,244,36,251,447,20,75,13,10,64,1,28,39,213,185,99,26,23,32111.0
10310,9,55,1257,109,849,342,27,12,381,754,296,314,7,22,90,309,129,79,105,119,1208,35,1766,1702,127,501,4,68,368,14,97,331,745,333,202,153,212,105523.0
12765,9,1,95,4,145,33,1,0,6,59,27,12,17,1,11,9,5,6,1,2,46,5,54,89,4,51,17,1,8,1,6,2,42,16,39,0,4,89500.0
10913,7,17,458,30,286,85,43,16,202,247,83,186,5,13,59,95,33,54,24,54,258,24,602,1134,106,334,6,65,137,2,12,118,162,92,109,28,70,172750.0
12548,11,0,183,17,170,50,4,20,19,88,48,24,8,9,32,32,14,10,10,11,82,7,145,160,9,76,17,6,20,4,7,13,52,41,45,1,17,80521.0
13478,49,1,384,52,523,134,3,11,10,145,171,19,100,22,70,71,39,8,17,16,91,37,168,245,8,117,65,4,31,5,59,4,80,67,91,4,9,71849.0
13786,5,0,51,0,56,14,1,5,3,16,21,1,3,4,12,3,4,4,4,1,18,6,26,39,2,26,11,0,5,2,1,1,13,5,7,0,1,49833.0
14723,17,0,207,17,236,54,0,14,1,70,53,2,23,9,29,12,14,4,4,2,31,10,50,89,1,39,28,0,4,4,4,2,19,15,53,0,4,62438.0
12065,134,77,3592,299,3243,577,138,104,605,1770,759,1072,130,148,353,859,298,325,134,295,2018,221,5992,4999,464,2140,271,284,787,82,591,632,1184,1284,726,257,427,112512.0
13402,21,0,172,19,239,60,1,9,1,72,76,8,24,3,29,41,21,6,10,15,48,17,59,90,10,64,20,0,7,4,14,3,39,18,53,1,0,58990.0
13470,8,0,106,3,101,36,0,3,4,34,25,4,40,5,24,18,10,2,1,6,33,26,82,52,5,27,18,1,7,2,2,2,17,12,27,0,1,60972.0
12962,116,5,693,65,633,172,5,21,32,243,305,38,65,27,129,43,39,29,13,15,280,108,442,521,24,287,78,3,35,2,79,12,253,129,181,4,7,63634.0
12508,25,30,1039,90,853,260,23,21,201,660,183,300,22,36,115,395,126,166,54,89,805,43,1644,1594,138,1182,35,72,369,8,65,106,1050,325,164,43,234,87618.0
11416,0,30,789,31,605,188,10,28,232,282,185,258,2,15,32,96,65,19,39,88,1010,24,1392,1696,77,125,0,131,127,321,71,218,249,107,66,140,210,84085.0
13673,32,0,385,19,317,91,1,14,4,106,68,5,42,13,50,46,27,7,3,12,67,31,143,123,3,54,31,0,13,14,35,4,47,64,79,4,1,65500.0
14055,18,3,260,19,291,71,0,5,4,66,79,8,29,21,42,20,13,2,8,7,26,25,77,82,4,86,24,1,5,4,2,3,20,29,79,0,1,45000.0
12871,52,8,572,36,455,128,4,68,33,197,115,57,31,11,83,103,51,34,10,21,140,23,446,378,20,205,51,6,53,13,34,14,104,85,101,3,15,77813.0
10453,0,50,613,23,370,249,6,3,308,429,93,248,2,15,15,98,108,25,22,58,648,39,2044,2368,74,125,1,60,118,11,97,122,334,209,40,92,373,34800.0
10029,1,89,657,52,487,254,39,1,413,458,123,344,2,23,32,182,114,96,50,117,666,48,1516,1288,162,236,2,68,145,10,106,214,387,235,26,104,259,35640.0
13032,181,5,1491,150,2133,472,10,43,113,683,488,88,258,60,286,237,168,66,47,75,365,148,524,1014,25,415,195,6,165,37,152,40,228,287,434,13,19,71417.0
11550,36,134,2733,118,1878,796,59,286,1221,1510,553,1022,11,71,55,380,254,173,284,298,3605,76,5228,5541,312,458,14,87,503,211,185,656,1231,375,338,444,718,83333.0
12483,1,0,24,1,26,14,0,0,9,14,9,2,1,1,1,5,4,0,2,1,25,2,21,38,3,26,2,0,6,1,5,5,16,10,4,2,3,2499.0
14717,12,0,94,19,160,35,1,12,2,39,38,6,10,5,14,9,10,2,3,4,19,20,38,34,0,26,13,0,4,1,2,2,5,7,22,0,2,56750.0
13325,18,1,202,13,180,36,0,15,1,77,107,4,66,5,13,21,7,2,3,2,25,33,66,45,1,34,11,0,3,2,15,1,13,11,34,0,0,69609.0
13656,40,3,376,26,397,121,0,19,6,167,109,9,48,9,54,55,26,5,5,27,73,40,153,141,7,66,65,1,14,15,34,6,52,79,132,1,4,52885.0
12161,0,0,32,0,14,6,0,0,0,8,3,3,1,2,5,3,0,0,0,0,7,1,18,9,0,9,2,0,2,0,1,0,3,8,5,1,0,78730.0
13755,24,0,261,13,218,54,1,15,10,77,58,8,16,14,35,11,15,4,4,8,60,14,68,79,6,85,33,3,7,9,7,6,38,26,46,3,4,59643.0
13101,36,2,279,29,451,106,1,3,5,142,72,11,20,13,60,33,27,3,8,11,141,14,122,138,7,125,40,1,18,12,8,4,40,49,89,1,5,60197.0
12564,12,25,597,41,961,119,46,44,140,344,182,175,30,17,72,171,33,70,28,90,190,21,756,659,126,713,46,42,118,23,21,70,222,127,143,11,92,113026.0
13697,39,0,320,35,410,99,0,8,3,105,92,5,58,6,42,17,27,7,6,10,33,39,99,187,2,103,55,3,10,0,12,1,14,41,90,0,3,70732.0
10522,5,40,503,34,361,80,55,9,207,360,79,365,3,11,32,225,63,140,40,40,313,16,1141,816,208,796,1,154,229,10,20,208,269,168,49,49,197,144000.0
11377,3,105,5337,66,1713,543,53,36,813,712,307,668,4,43,78,452,158,142,107,250,1929,131,4268,5708,243,751,1,469,513,208,386,709,819,434,264,197,670,72273.0
10303,9,70,1343,68,742,308,22,24,460,577,276,387,3,26,67,191,126,57,127,133,1390,30,1666,1910,102,265,6,74,249,70,99,392,673,384,147,202,224,78578.0
11234,8,247,1926,199,1428,519,131,57,1584,1647,381,1375,18,51,107,477,281,249,243,373,3074,129,4126,4603,481,727,4,312,681,73,172,1405,1520,590,262,675,835,91379.0
14167,12,0,251,21,390,59,1,18,0,105,68,5,27,5,42,12,19,7,3,12,45,47,66,107,5,80,26,1,13,3,1,1,25,29,75,0,4,77833.0
14609,67,36,2645,533,3827,728,34,33,267,1383,721,358,42,57,208,505,345,163,153,277,1969,117,2765,2902,174,1351,56,44,642,24,258,276,896,860,276,182,266,59079.0
10979,1,1,32,0,19,6,0,0,1,15,3,1,2,2,6,3,0,0,2,2,8,2,17,10,1,11,1,0,2,0,1,1,12,5,2,0,0,71292.0
11980,17,28,1767,27,977,150,20,88,124,425,168,129,20,30,81,112,69,33,43,65,393,35,458,593,42,226,7,51,126,143,22,75,336,139,253,45,66,113004.0
11363,1,36,239,20,239,25,57,1,304,151,41,213,3,7,13,123,28,51,22,46,237,9,471,585,110,307,1,88,120,0,87,198,206,114,22,36,113,112625.0
12432,5,1,63,5,60,20,2,1,8,49,28,6,2,1,14,22,12,5,4,5,35,2,40,46,2,26,5,1,6,0,1,6,27,17,17,2,3,43104.0
12487,16,6,260,22,221,71,8,7,23,127,98,47,11,20,38,77,25,21,10,12,158,20,285,308,27,214,21,10,52,6,8,14,112,74,64,3,20,82500.0
12197,15,2,244,25,312,92,3,17,15,113,109,17,29,15,34,38,20,11,2,14,119,16,172,202,14,142,34,5,17,9,15,10,51,41,67,1,8,78750.0
11374,1,62,547,51,403,138,59,9,656,437,80,628,3,18,48,298,93,142,67,83,1134,35,1897,2323,260,464,0,200,410,52,63,889,590,207,52,166,358,86006.0
12929,19,0,156,11,118,31,0,2,3,56,37,2,13,2,20,9,10,5,2,3,56,17,81,86,2,58,17,1,4,1,15,1,60,34,29,1,2,65125.0
11742,27,44,1236,63,1076,286,16,40,289,695,220,210,11,26,103,194,86,60,67,128,829,37,1297,1032,100,343,8,71,301,59,67,196,896,315,333,92,170,126755.0
10589,7,41,429,44,363,53,54,21,277,420,105,317,18,13,46,188,27,112,33,62,253,21,982,731,243,852,4,77,161,14,15,308,294,93,82,55,209,111250.0
14504,13,2,144,28,275,57,0,4,2,71,71,9,10,2,31,15,26,1,4,11,61,4,116,101,6,61,23,0,22,1,6,1,66,74,35,1,3,59231.0
13838,40,0,332,69,463,161,0,19,12,191,109,21,17,26,61,40,91,15,10,22,213,16,235,292,14,213,50,7,25,7,34,6,136,93,105,5,7,56563.0
13120,15,1,266,31,390,91,3,9,9,132,100,11,16,12,29,32,32,8,14,17,71,10,97,164,11,115,16,2,37,9,20,8,63,72,65,6,10,58287.0
12996,56,1,306,16,335,68,2,9,6,92,117,10,13,6,20,14,26,18,6,8,70,42,101,156,6,120,42,6,15,1,21,3,62,54,77,1,2,64712.0
11558,12,35,643,51,545,156,17,22,184,498,155,162,13,11,54,130,66,36,43,96,548,68,600,605,92,207,2,40,152,11,36,119,308,168,145,53,93,104253.0
12473,11,2,153,5,153,19,1,1,7,51,51,18,7,8,25,27,16,6,5,3,37,9,61,85,7,87,10,3,20,1,4,1,25,25,24,2,7,94353.0
12529,34,21,263,8,289,74,23,57,64,126,154,72,6,12,26,86,22,58,13,8,81,17,184,363,68,311,31,18,51,2,11,13,45,43,64,2,15,81172.0
14138,36,0,416,25,308,117,0,22,3,81,74,4,28,15,53,25,30,3,6,9,40,18,51,97,1,51,29,1,7,5,5,5,21,31,75,1,4,55750.0
13669,188,3,1541,241,2327,516,6,93,22,748,495,51,285,74,257,129,228,25,46,89,276,174,447,686,27,365,292,10,43,50,104,33,198,225,563,10,15,62099.0
12912,45,1,358,23,265,59,0,27,5,112,120,14,21,5,21,8,16,4,6,13,65,31,125,152,6,114,44,3,15,98,28,2,70,54,88,0,0,70938.0
14905,39,16,640,102,734,191,15,7,68,300,192,121,8,24,64,110,107,55,62,67,688,35,532,760,73,424,80,12,63,4,57,37,311,149,95,31,29,78163.0
13203,11,19,547,102,749,221,23,14,138,421,130,93,11,17,36,153,119,63,59,67,364,13,643,922,68,434,18,15,164,5,90,84,306,251,66,28,54,42451.0
13754,45,5,347,33,524,144,3,27,24,153,146,13,13,16,49,40,37,26,7,21,153,22,154,277,10,150,45,2,26,12,20,4,91,70,80,1,9,51958.0
13140,54,1,494,47,982,179,0,26,6,221,147,17,59,23,88,40,53,8,30,28,173,46,198,193,14,138,81,0,26,33,28,1,55,84,138,2,7,58750.0
13420,21,3,250,13,216,37,1,9,19,102,124,31,98,2,28,42,13,4,17,6,35,46,91,153,15,120,14,4,20,14,7,12,19,33,64,3,2,104659.0
13314,2,0,66,1,53,17,0,6,0,14,14,3,2,2,9,5,3,3,1,1,21,6,20,26,1,38,5,0,5,1,3,1,17,10,8,0,0,39167.0
13208,21,13,902,177,1533,426,11,34,125,658,296,104,25,27,112,197,215,44,80,106,683,37,944,1629,68,496,41,10,273,151,162,94,450,422,224,45,87,41751.0
13439,49,1,677,29,447,162,3,17,18,232,120,22,40,34,86,89,55,11,20,16,134,36,218,261,21,172,64,3,36,10,25,6,75,52,139,2,12,56364.0
13778,76,1,1079,66,698,171,6,28,20,219,196,36,69,25,95,61,72,33,24,23,217,30,349,615,15,266,86,3,60,18,33,31,139,100,132,6,8,66544.0
14216,24,45,1267,254,1794,289,32,7,177,903,274,310,18,29,91,428,131,102,103,179,655,46,1019,1536,141,1073,13,51,337,15,56,181,592,412,129,69,91,67033.0
12492,3,1,27,0,34,9,2,2,6,12,19,3,4,4,9,12,0,3,3,2,15,9,12,48,2,33,3,0,5,0,0,1,10,6,13,1,2,123333.0
14813,39,0,374,80,480,133,0,17,5,108,128,5,8,7,38,12,50,2,18,9,89,20,61,100,5,53,26,1,12,10,13,3,28,45,62,0,3,55729.0
12817,18,3,343,23,288,68,9,7,19,153,78,23,72,10,40,39,16,10,11,18,100,46,229,257,9,150,38,6,29,5,10,11,81,71,111,4,8,72813.0
14541,33,0,330,27,363,72,5,7,10,87,64,20,21,9,31,41,30,15,5,14,79,48,81,142,13,75,39,4,20,25,9,7,47,55,55,2,7,76528.0
14743,27,0,226,28,342,79,1,12,1,98,130,2,22,10,47,8,22,1,9,13,52,9,62,109,2,78,33,0,9,13,10,3,32,39,59,1,2,55688.0
10916,23,18,537,41,441,112,23,12,108,259,122,126,29,28,78,93,43,44,45,42,200,29,489,506,55,293,49,25,76,3,33,64,220,93,117,25,88,109156.0
13305,6,0,79,1,46,7,0,1,0,23,10,3,7,0,2,7,3,1,0,0,6,4,30,19,0,9,2,0,3,0,3,0,11,6,10,0,0,73304.0
14081,34,7,471,31,520,107,7,15,25,186,133,22,35,11,68,23,36,2,19,33,55,31,78,119,3,67,37,2,21,4,10,12,51,51,103,8,3,55662.0
12130,15,3,142,2,153,29,0,9,3,48,36,10,11,2,41,23,8,1,6,4,36,6,62,136,2,36,11,0,20,3,7,1,26,26,16,3,5,82417.0
14510,46,4,718,82,815,316,3,18,15,238,144,33,28,24,87,33,145,19,22,25,174,35,231,280,7,109,51,4,37,25,18,13,94,99,122,4,15,59804.0
11944,29,14,570,19,286,194,26,17,96,316,69,100,1,18,14,96,85,34,25,38,158,19,400,442,61,188,9,22,61,20,14,44,91,46,109,10,26,78615.0
10469,3,126,1265,102,867,333,49,14,1009,841,214,955,0,28,68,390,139,101,71,184,1730,35,3107,3618,305,452,1,123,293,29,182,669,821,368,119,252,846,76731.0
12158,38,6,969,52,801,156,7,69,39,273,194,135,84,35,119,151,66,33,21,45,281,39,682,525,40,350,43,20,88,262,41,53,187,242,115,19,27,89363.0
13864,17,0,112,8,157,31,1,1,6,39,41,6,6,2,7,17,5,10,2,3,52,13,86,93,3,71,26,0,10,0,8,6,27,21,24,0,2,54934.0
13040,39,0,403,32,535,120,0,15,9,120,128,13,24,25,67,30,31,8,12,5,104,22,130,146,8,133,49,0,19,0,15,6,73,42,105,2,2,61458.0
14005,23,0,274,37,451,105,1,18,1,112,90,2,53,5,44,10,19,5,3,6,45,60,54,137,4,62,24,0,16,14,9,2,22,42,110,2,1,93875.0
14011,43,1,736,81,1360,217,1,20,8,359,230,35,88,21,131,51,79,16,23,32,128,126,177,403,10,193,57,0,41,10,19,11,101,183,250,4,12,71116.0
13691,74,1,489,27,446,133,0,10,3,153,118,8,65,23,55,29,36,3,7,18,112,54,208,206,6,92,76,2,18,4,38,7,52,77,148,2,5,75972.0
11413,1,118,895,97,809,303,42,18,1006,687,207,951,2,28,23,219,151,88,108,210,2063,29,2417,2550,236,280,0,88,219,36,97,657,646,259,81,476,498,111065.0
13114,99,1,921,86,1357,264,3,29,13,347,229,28,180,26,123,68,100,20,39,38,221,86,221,330,12,235,148,2,81,9,68,18,96,169,219,3,15,71161.0
12831,119,38,1678,147,1629,350,43,57,210,849,486,295,118,78,242,333,129,116,45,124,745,162,2162,1804,162,1013,202,54,286,42,112,139,620,417,405,65,123,97990.0
12861,11,0,89,9,112,16,1,4,6,40,27,11,21,2,10,12,2,2,1,1,21,20,54,67,7,35,18,1,5,1,2,3,15,9,33,3,0,89000.0
11514,3,17,359,31,322,68,10,9,131,293,81,116,2,7,43,101,32,28,27,42,269,10,394,453,46,142,3,35,98,7,15,112,192,50,87,20,71,110865.0
14617,51,31,1610,355,2844,405,35,46,170,854,472,239,44,37,140,388,209,161,70,182,1122,105,2129,2196,131,1344,37,49,557,13,95,194,575,524,226,77,131,82015.0
11021,1,154,518,70,352,77,192,22,917,530,100,782,1,10,29,233,53,242,46,190,632,27,1309,1318,466,547,1,412,284,74,22,799,339,99,78,135,374,111777.0
14551,69,5,673,79,1044,237,6,35,15,316,200,30,88,24,109,58,75,13,23,22,204,73,257,240,13,179,78,5,42,31,26,18,96,85,192,7,9,54050.0
13480,34,3,439,34,477,97,3,29,6,158,144,21,58,24,51,92,36,20,9,15,121,38,194,260,16,188,36,2,41,21,36,10,74,50,95,4,5,70703.0
14134,8,1,48,5,76,10,0,1,1,11,16,1,6,2,3,3,9,1,1,4,5,2,7,12,1,12,1,0,0,2,1,1,5,8,21,0,0,49896.0
14227,47,18,2586,420,3984,473,9,74,124,1218,619,124,52,33,205,261,192,25,117,181,756,84,939,1395,46,632,55,16,249,191,66,123,681,769,478,41,57,66614.0
12306,93,38,2522,280,2694,577,19,95,261,1164,734,349,178,81,427,501,268,103,110,253,1415,159,3185,1954,156,1047,130,68,321,86,218,215,788,1119,460,150,161,80207.0
12442,8,3,116,5,80,40,8,5,30,64,70,23,2,4,28,27,2,8,7,6,34,9,53,76,19,95,7,4,13,1,5,14,18,20,20,7,7,32853.0
12074,38,4,487,37,455,94,4,14,21,146,135,40,52,10,97,52,34,20,7,26,106,51,364,277,20,202,55,2,45,8,25,16,60,55,90,6,11,82841.0
13616,12,0,169,8,154,45,0,2,4,84,40,8,22,13,29,18,15,2,6,4,59,7,92,91,3,46,20,1,6,2,23,2,41,56,45,3,3,45921.0
13844,13,1,108,10,109,28,0,12,3,31,33,5,4,3,7,14,8,1,3,5,27,8,22,44,0,52,14,0,14,0,4,1,3,15,24,3,1,62679.0
10597,0,25,54,1,41,10,39,1,63,68,12,73,0,0,4,23,1,36,4,9,7,2,33,49,68,61,1,34,11,0,0,35,8,10,7,6,18,250001.0
14769,22,0,133,17,148,65,1,1,0,75,34,2,10,1,19,11,24,2,6,4,28,2,32,62,2,21,18,3,3,0,7,2,25,17,43,0,0,61667.0
12574,0,2,26,2,24,8,0,0,2,9,5,10,2,0,1,14,1,12,0,1,12,1,28,32,3,62,4,5,5,0,0,6,9,11,4,0,1,120074.0
10537,2,5,152,12,150,48,7,0,37,125,42,38,9,15,41,53,12,9,4,17,123,10,263,288,33,194,5,11,38,0,8,27,99,31,36,18,40,120605.0
12835,43,6,402,28,370,90,5,15,17,150,107,30,54,28,86,36,26,10,9,18,107,102,276,250,18,173,49,2,36,10,19,14,121,71,112,7,4,68690.0
14772,49,3,494,46,704,188,0,18,7,197,128,20,55,19,48,27,66,6,12,14,98,33,163,273,10,179,44,2,19,0,11,12,91,96,150,3,6,70647.0
10930,10,36,541,54,404,137,22,6,182,345,101,226,9,21,53,144,37,56,40,48,445,31,1044,1023,85,449,20,72,183,16,41,124,368,197,111,53,173,142778.0
13757,13,0,142,11,145,44,3,3,15,46,56,10,11,9,23,10,8,6,3,4,67,9,105,108,4,101,20,1,10,4,4,4,23,16,42,0,3,69803.0
14422,31,1,282,31,554,91,2,34,6,113,119,16,37,6,68,13,34,6,8,9,42,22,99,171,2,68,34,0,25,9,8,5,30,50,71,1,8,78750.0
14020,107,11,2006,368,3572,611,20,121,81,977,605,115,107,39,225,174,247,50,89,158,569,154,709,1958,48,497,183,27,221,35,93,88,400,441,464,23,51,57294.0
10952,8,46,1323,104,779,143,16,19,225,350,218,204,5,18,23,96,172,215,136,144,959,25,2857,4144,122,412,8,178,516,89,42,419,1141,588,128,126,369,68224.0
10962,11,29,483,38,274,72,20,53,193,218,83,164,16,7,42,104,16,57,25,40,221,15,573,535,99,374,4,45,126,16,19,114,130,95,84,19,67,151635.0
10709,3,69,484,57,450,81,62,13,333,620,101,384,5,7,54,173,40,86,80,114,264,29,929,653,259,445,2,73,190,19,30,274,234,134,89,67,247,154935.0
10012,0,124,151,5,80,33,97,2,195,120,21,208,1,1,11,70,12,98,12,27,76,4,226,219,136,178,1,71,54,2,3,72,30,23,12,15,39,126890.0
12047,66,39,1733,135,1547,350,26,44,242,811,311,318,37,47,176,368,181,95,71,134,1028,70,2144,1580,163,787,60,71,338,48,200,202,573,716,295,135,173,71793.0
12059,22,0,198,12,239,43,4,3,5,74,59,17,20,13,49,24,7,6,8,7,54,19,184,138,9,165,25,4,29,0,11,3,27,40,37,1,10,97692.0
14466,22,1,224,17,326,67,1,2,5,75,84,19,20,5,51,14,21,9,5,15,64,18,102,153,5,105,31,0,29,1,7,8,39,32,56,1,3,91776.0
12790,40,7,425,33,482,144,4,12,55,263,95,72,23,33,77,81,37,27,23,29,271,60,437,477,35,248,62,14,66,10,52,41,231,119,137,24,45,77216.0
14111,33,2,688,46,684,144,2,24,6,154,108,21,58,18,66,33,43,6,23,30,76,35,131,171,8,103,30,0,27,19,9,4,56,58,137,3,4,73056.0
14012,29,1,345,48,595,71,1,9,5,94,134,10,19,15,54,30,31,6,10,15,53,17,78,117,4,42,32,0,15,1,2,5,46,35,51,0,1,75870.0
13790,57,16,1133,178,1507,356,13,45,102,409,296,173,37,39,126,178,157,67,48,104,795,59,1133,2201,50,577,91,22,128,13,118,91,693,386,221,26,74,54014.0
10457,3,43,690,28,414,239,6,11,274,420,89,221,0,10,13,84,96,31,28,52,672,36,1921,1864,60,116,2,149,126,25,95,119,321,209,34,98,338,41145.0
13667,57,1,427,63,601,143,0,15,6,148,177,11,74,6,68,18,36,5,12,20,52,34,118,192,4,128,36,4,19,8,15,2,43,61,102,1,3,53209.0
10548,14,9,204,15,228,60,5,7,54,157,43,62,4,16,39,79,25,25,9,26,167,19,432,309,47,220,3,15,59,4,22,52,162,40,53,18,49,119803.0
13668,53,3,419,51,587,153,0,23,11,167,172,15,67,9,70,22,34,10,12,16,67,50,149,321,7,170,68,3,20,10,17,8,46,37,105,2,10,76888.0
14481,25,1,275,33,419,64,0,15,3,105,86,10,12,6,58,17,35,2,15,14,48,19,64,105,4,61,24,0,13,8,4,4,28,37,61,2,5,76993.0
12060,15,5,191,6,129,22,3,4,19,58,59,52,12,1,14,37,6,24,6,3,42,8,114,223,23,181,10,10,25,1,3,8,28,29,24,6,7,100000.0
14544,26,1,322,25,290,52,6,10,9,84,80,14,21,15,51,25,26,16,8,10,48,28,99,169,11,82,45,3,17,1,4,9,41,46,61,2,2,65882.0
12803,66,7,781,78,994,167,4,16,51,371,233,67,53,53,155,142,69,30,15,58,433,67,923,797,32,430,91,7,94,5,57,27,503,279,201,16,19,84074.0
14091,16,1,269,12,273,70,0,11,1,68,57,2,23,10,38,12,17,3,4,10,20,10,48,62,1,44,18,1,10,4,4,2,13,22,43,1,2,95000.0
14085,41,13,1427,117,1121,162,19,6,54,548,281,78,66,17,90,126,72,24,65,73,242,95,391,504,46,335,53,7,114,5,20,39,227,213,234,17,35,120950.0
12959,28,0,260,25,251,51,0,14,0,43,59,3,19,6,20,10,14,2,4,10,43,18,68,93,2,55,33,0,4,1,17,2,53,38,42,1,4,54500.0
11741,57,59,2251,149,2307,590,52,29,433,1601,444,441,36,56,227,448,206,101,187,259,1808,89,2529,2241,209,741,21,122,585,42,165,377,1753,716,684,206,373,140334.0
13646,63,4,408,43,323,95,5,18,7,125,99,9,73,22,61,36,30,7,10,13,50,52,111,137,2,62,69,0,15,8,19,1,37,31,114,3,4,57250.0
10588,2,7,167,19,209,46,10,5,36,151,35,77,1,7,37,67,17,15,10,24,155,11,332,256,46,180,4,18,35,10,7,34,116,32,37,9,50,129823.0
11426,4,49,584,53,502,154,27,1,360,398,98,314,3,12,69,174,70,53,60,104,837,16,1783,1953,135,449,4,176,246,32,54,394,443,178,67,108,252,112325.0
13803,57,3,493,48,761,155,0,31,7,178,159,16,56,27,66,47,46,10,12,18,202,35,170,255,6,227,62,0,32,34,23,3,90,77,124,3,7,59154.0
13433,29,0,294,20,241,68,0,10,0,59,115,3,48,9,38,24,16,2,0,2,47,25,155,69,3,47,27,1,11,9,24,0,33,30,57,0,2,47969.0
11236,3,160,1235,94,848,403,40,101,1445,915,267,1129,3,31,28,311,160,98,122,214,2967,26,3413,4053,393,322,1,99,284,92,210,1084,879,383,95,801,828,79885.0
13081,19,0,203,7,233,38,3,42,4,52,45,8,11,14,31,12,14,22,8,9,39,8,90,120,4,72,17,4,9,10,1,5,18,14,29,3,3,98125.0
14212,25,13,682,114,982,263,1,17,44,290,178,49,12,21,57,59,93,8,46,73,261,27,399,738,17,116,11,5,66,21,37,48,158,176,80,23,34,34378.0
11096,21,19,576,16,339,167,7,38,119,278,132,136,3,7,21,61,43,17,15,56,697,11,787,908,31,71,4,18,66,43,63,110,187,65,94,85,103,72348.0
13788,6,3,141,7,120,51,0,9,10,43,42,8,12,9,18,11,15,1,2,8,35,8,61,90,4,69,15,0,6,1,4,3,27,16,30,5,2,90909.0
14718,24,2,321,21,329,76,1,23,8,108,68,4,48,12,78,20,21,4,3,14,38,19,91,120,2,89,36,0,12,3,10,4,40,30,79,1,3,56842.0
13142,121,9,939,98,1196,199,2,35,28,293,209,33,263,49,116,110,96,30,29,31,189,69,265,423,21,253,142,7,66,19,52,19,119,174,207,2,9,86554.0
14207,34,22,1201,189,1870,450,10,35,90,663,289,119,28,42,100,151,178,33,65,90,557,55,1036,1699,41,386,22,10,179,39,97,66,429,379,125,46,129,36966.0
11378,12,75,2106,97,1112,322,65,150,718,849,302,533,4,51,158,353,113,115,68,165,1317,106,2208,2102,241,572,7,118,409,699,141,461,713,357,297,153,386,90572.0
11206,1,63,762,64,592,191,25,11,313,411,158,260,0,31,49,195,149,82,49,93,871,45,2135,1716,113,313,1,84,227,17,71,214,377,215,49,118,247,51507.0
14533,16,1,215,27,326,103,1,4,6,100,80,8,10,2,56,9,24,8,11,12,29,16,71,101,1,63,22,1,17,0,8,5,25,36,65,1,3,66767.0
12418,6,0,63,2,86,13,0,2,7,33,22,10,3,4,20,14,4,4,3,3,18,4,51,52,6,64,5,0,7,0,1,1,15,17,19,0,1,73000.0
12076,18,4,213,17,231,79,4,12,11,74,108,19,21,12,46,24,12,9,6,13,68,13,114,120,11,105,28,2,13,23,6,9,34,25,66,1,4,70625.0
14787,64,4,667,71,655,235,6,22,18,272,150,21,31,21,56,47,91,17,21,24,139,21,287,322,15,209,89,3,42,9,22,20,100,120,156,4,12,47599.0
13417,14,2,255,28,259,54,0,47,14,131,60,30,7,11,16,80,21,7,20,15,161,11,219,297,13,117,16,4,55,10,28,13,151,74,48,5,17,55167.0
12565,15,0,122,14,146,42,1,5,6,38,33,16,7,3,18,36,18,6,3,4,39,8,105,215,13,118,14,1,14,1,5,6,36,33,21,3,2,60848.0
13324,29,2,305,17,371,67,1,3,5,100,115,17,111,22,74,55,14,8,8,7,65,49,141,159,6,119,43,1,25,5,36,1,53,44,54,2,2,74250.0
10065,0,284,373,16,141,24,224,5,671,248,33,585,0,5,24,117,17,155,35,65,87,21,264,267,331,199,1,101,93,1,2,223,70,48,24,30,77,158276.0
13143,62,1,340,45,582,151,1,17,4,168,102,9,60,13,50,24,32,9,3,13,89,20,103,164,6,97,57,3,17,29,12,0,32,56,105,5,9,70368.0
12440,12,5,146,10,141,35,4,5,20,63,56,31,2,3,17,84,16,24,4,1,104,7,167,283,21,240,12,8,29,4,2,20,68,43,26,2,9,92258.0
14719,45,2,595,39,618,179,3,25,5,193,134,9,44,14,88,21,39,4,8,11,63,22,102,144,3,123,57,0,18,5,5,1,44,47,148,2,1,60078.0
12485,3,5,99,4,100,33,5,18,20,65,167,20,13,5,14,41,10,10,4,8,42,6,56,52,8,97,9,2,16,8,4,12,18,17,24,3,6,60885.0
10958,14,15,377,23,381,101,6,11,42,186,77,47,19,19,46,84,18,18,25,28,190,21,331,435,27,145,27,18,45,12,29,40,145,64,108,12,47,131250.0
